text_ID	txt_raw	A_ID	Author_Initials	Text_title	First_line.x	PER_ID	Year	Vol	Num	Pages	Subtitle	Author_sign	Author_full_name	Author_birth	Author_death	RP_biography	first_line	Unnamed..0	path	author	dub	original	language	header	cyclus	liber	created	start	end	exact	sphere	genre_fi	audience_age	audience_level	audience_size	source	publication	publisher	publ_year	medium	subcorpus	meter	feet	clausula	strophe	gr_strophe	rhyme	formula	extra	verses	location	location_normalized	paths_tidy	diff	year	year_start	First_line.y
P_1594	NA	A-150	Вяземский П.А.	NA	На радость полувековую	ЛПРИ	1838	NA	7	125-126	Стихотворения, сочиненные для пятидесятилетнего юбилея И.А. Крылову	Кн. П. Вяземский	Вяземский Петр Андреевич	1792	1878	1-501	Нарадостьполувековую	15519	xix/vjazemskij/vjaz-166	П. А. Вяземский	NA			«На радость полувековую...»			1838.01	1838.01	NA		художественная	стихотворение	н-возраст	н-уровень	большая	П. А. Вяземский. Стихотворения. Библиотека поэта. Большая серия. -- Л.: Советский писатель, 1986	Стихотворения	Л., Советский писатель	1958	книга	поэтический	Я # Х	4	регулярная : жм	сложная : 4+4+4	8+4	перекрестная : абаб	Я4жм # Х4жм	полиметрия, рефрен	72			texts_plain/xix/vjazemskij/vjaz-166.txt	0	1838	1838	Нарадостьполувековую
P_1595	NA	A-18	Бенедиктов В.Г.	NA	День счастливый, день прекрасный	ЛПРИ	1838	NA	7	126	NA	В.Г. Бенедиктов	Бенедиктов Владимир Григорьевич	1807	1873	1-233	Деньсчастливыйденьпрекрасный	3380	xix/benediktov/bene-154	В. Г. Бенедиктов	NA			На пятидесятилетний юбилей Крылова : «День счастливый, день прекрасный...»			1838	1838	NA		художественная	стихотворение	н-возраст	н-уровень	большая	В. Г. Бенедиктов. Стихотворения. -- Л.: Советский писатель, 1939. (Библиотека поэта. Большая серия)				книга	поэтический	Х	4	регулярная : жмжжм	5		затянутая : абааб	Х4жм		20			texts_plain/xix/benediktov/bene-154.txt	0	1838	1838	Деньсчастливыйденьпрекрасный
P_1600	NA	A-7	Кольцов А.В.	Ура	Ходит оклик по горам	ЛПРИ	1838	NA	10	189-190	NA	А. Кольцов	Кольцов Алексей Васильевич	1809	1842	3-33	Ходитокликпогорам	6736	xix/kolcov/kolc-093	А. В. Кольцов	NA			Ура! : «Ходит оклик по горам...»			1837.07	1837.07	NA		художественная	стихотворение	н-возраст	н-уровень	большая	А. В. Кольцов. Полное собрание стихотворений. -- Л.: Сов. писатель, 1939				книга	поэтический	Х	4	регулярная : ммммжм	6		сложная : аабб Хх	Х4ммммжм	монотонная рифма, холостая строка	30			texts_plain/xix/kolcov/kolc-093.txt	0	1837	1837	Ходитокликпогорам
P_1603	NA	A-50	Якубович Л.А.	Гений	На небе пасмурном за тучей мчатся тучи	ЛПРИ	1838	NA	11	209	NA	Л. Якубович	Якубович Лукьян Андреевич	1805	1839	NA	Нанебепасмурномзатучеймчатсятучи	1246	xix/1830/1830-207	Л. А. Якубович	NA			Гений : «На небе пасмурном за тучей мчатся тучи...»			1838	1838	NA		художественная	стихотворение	н-возраст	н-уровень	большая	Поэты 1820-1830-х годов. Библиотека поэта. Второе издание. -- Л.: Советский писатель, 1972					поэтический	Я	6(5)	регулярная : жжмм	2 : александрийский стих	8	парная : аа	Я6жжмм; Я5м		16			texts_plain/xix/1830/1830-207.txt	0	1838	1838	Нанебепасмурномзатучеймчатсятучи
P_1604	NA	A-61	Бестужев А.А. (Марлинский)	Мечта	Я за морем синим, за синею далью	ЛПРИ	1838	NA	12	230	NA	А. Марлинский	Бестужев Александр Александрович	1797	1837	1-253	Язаморемсинимзасинеюдалью	3493	xix/bestuzhev/marl-037	А. А. Бестужев-Марлинский	NA			«Я за морем синим, за синею далью...»			1834	1834	NA		художественная	стихотворение	н-возраст	н-уровень	большая	А. А. Бестужев-Марлинский. Собрание стихотворений. -- Библиотека поэта. -- Москва: Советский писатель, 1948				книга	поэтический	Ан, Аф, Д	регулярная : 4+3+4+4+3	регулярная : жмжжм	5		затянутая : абааб	Аф4ж+Аф3,Д3м+Ан4,Аф4,Д4жж+Д3м	переменная анакруса	10			texts_plain/xix/bestuzhev/marl-037.txt	0	1834	1834	Язаморемсинимзасинеюдалью
P_1608	NA	A-7	Кольцов А.В.	Две жизни	Две жизни в мире есть	ЛПРИ	1838	NA	13	248	Дума	А. Кольцов	Кольцов Алексей Васильевич	1809	1842	3-33	Двежизнивмиреесть	6746	xix/kolcov/kolc-103	А. В. Кольцов	NA			Две жизни : «Две жизни в мире есть...»			1837	1837	NA		художественная	стихотворение	н-возраст	н-уровень	большая	А. В. Кольцов. Полное собрание стихотворений. -- Л.: Сов. писатель, 1939				книга	поэтический	Я	вольная : 3,4,5	вольная : ж, м	0	вольная	0	Я3м,Я4ж,Я5ж,м		16			texts_plain/xix/kolcov/kolc-103.txt	0	1837	1837	Двежизнивмиреесть
P_1609	NA	A-7	Кольцов А.В.	Человеческая мудрость	Что ты значишь в этом мире	ЛПРИ	1838	NA	13	248	Дума	А. Кольцов	Кольцов Алексей Васильевич	1809	1842	3-33	Чтотызначишьвэтоммире	6740	xix/kolcov/kolc-097	А. В. Кольцов	NA			Человеческая мудрость : «Что ты значишь в этом мире...»			1837	1837	NA		художественная	стихотворение	н-возраст	н-уровень	большая	А. В. Кольцов. Полное собрание стихотворений. -- Л.: Сов. писатель, 1939				книга	поэтический	Х	4	вольная : ж, м	0		0	Х4ж,м		28			texts_plain/xix/kolcov/kolc-097.txt	0	1837	1837	Чтотызначишьвэтоммире
P_1612	NA	A-7	Кольцов А.В.	Неразгаданная истина	Целый век я рылся	ЛПРИ	1838	NA	15	289	Дума	А. Кольцов	Кольцов Алексей Васильевич	1809	1842	3-33	Целыйвекярылся	6727	xix/kolcov/kolc-085	А. В. Кольцов	NA			Неразгаданная истина : «Целый век я рылся...»			1836	1836	NA		художественная	стихотворение	н-возраст	н-уровень	большая	А. В. Кольцов. Полное собрание стихотворений. -- Л.: Сов. писатель, 1939				книга	поэтический	Х	3	ж	4		перекрестная : АБАБ	Х3ж		36			texts_plain/xix/kolcov/kolc-085.txt	0	1836	1836	Целыйвекярылся
P_1615	NA	A-26	Полежаев А.И.	Духи зла	Есть духи зла, неистовые чада	ЛПРИ	1838	NA	17	326-327	NA	А. Полежаев	Полежаев Александр Иванович	1804	1838	5-40	Естьдухизланеистовыечада	11750	xix/polezhaev/pole-062	А. И. Полежаев	NA			Божий суд : «Есть духи зла -- неистовые чада...»			1834	1834	NA		художественная	стихотворение	н-возраст	н-уровень	большая	А. Полежаев. Стихотворения и поэмы. Библиотека поэта. Большая серия. -- Л.: Советский писатель, 1957				книга	поэтический	Я	регулярная : 5+4	регулярная : жм	4		перекрестная : абаб	Я5ж+Я4м		44			texts_plain/xix/polezhaev/pole-062.txt	0	1834	1834	Естьдухизланеистовыечада
P_1630	NA	A-7	Кольцов А.В.	Пора любви	Весною степь зеленая	ЛПРИ	1838	NA	22	426	NA	А. Кольцов	Кольцов Алексей Васильевич	1809	1842	3-33	Весноюстепьзеленая	6742	xix/kolcov/kolc-099	А. В. Кольцов	NA			Пора любви : «Весною степь зеленая...»			1837	1837	NA		художественная	стихотворение	н-возраст	н-уровень	большая	А. В. Кольцов. Полное собрание стихотворений. -- Л.: Сов. писатель, 1939				книга	поэтический	Я	3	д	0	вольная	0	Я3д		74			texts_plain/xix/kolcov/kolc-099.txt	0	1837	1837	Весноюстепьзеленая
P_1631	NA	A-26	Полежаев А.И.	Русская песня	Долго ль будет вам безумолку идти	ЛПРИ	1838	NA	23	444	NA	А. Полежаев	Полежаев Александр Иванович	1804	1838	5-40	Долгольбудетвамбезумолкуидти	11759	xix/polezhaev/pole-069	А. И. Полежаев	NA			Русская песня : «Долго ль будет вам без умолку идти...»			1837	1837	NA	неточная	художественная	стихотворение : песня	н-возраст	н-уровень	большая	А. Полежаев. Стихотворения и поэмы. Библиотека поэта. Большая серия. -- Л.: Советский писатель, 1957				книга	поэтический	Х	4 # 6	м	2	0	парная : аа	Х6м # Х4м	пеон III, нарушения строфики, полиметрия	29			texts_plain/xix/polezhaev/pole-069.txt	0	1837	1837	Долгольбудетвамбезумолкуидти
