"","work","collection"
"189","1837_187_Шаршавый_Цевница, на 1837 год. Соч. Шаршавого (Альманах)","nlr"
"190","1837_187_Шаршавый_Цевница, на 1837 год. Соч. Шаршавого (Альманах)","rsl"
"191","1837_187_Шаршавый_Цевница, на 1837 год. Соч. Шаршавого (Альманах)","us_harvard"
"192","1837_190_П. Ш._Рассказы из русской истории в стихах. Соч. П. Ш.","nlr"
"193","1837_190_П. Ш._Рассказы из русской истории в стихах. Соч. П. Ш.","fi_sl"
"194","1837_192_Шахова Е.Н._Опыт в стихах пятнадцатилетней девицы Елисаветы Шаховой : Писано в 1836 г.","nlr"
"195","1837_193_NA_Разные стихотворения","nlr"
"196","1838_201_Бенедиктов В._Стихотворения В. Бенедиктова. Кн. 2.","nlr"
"197","1838_201_Бенедиктов В._Стихотворения В. Бенедиктова. Кн. 2.","rsl"
"198","1838_201_Бенедиктов В._Стихотворения В. Бенедиктова. Кн. 2.","rozanov"
"199","1838_201_Бенедиктов В._Стихотворения В. Бенедиктова. Кн. 2.","us_harvard"
"200","1838_201_Бенедиктов В._Стихотворения В. Бенедиктова. Кн. 2.","pl_buw"
"201","1838_204_Вердеревский А._Стихотворения Александра Вердеревского","nlr"
"202","1838_204_Вердеревский А._Стихотворения Александра Вердеревского","rsl"
"203","1838_204_Вердеревский А._Стихотворения Александра Вердеревского","fi_sl"
"204","1838_205_Веронов_Стихотворения Веронова","nlr"
"205","1838_205_Веронов_Стихотворения Веронова","rsl"
"206","1838_205_Веронов_Стихотворения Веронова","rozanov"
"207","1838_205_Веронов_Стихотворения Веронова","us_harvard"
"208","1838_207_Демидов М._Разные разности. Стихотворения М. Демидова","nlr"
"209","1838_207_Демидов М._Разные разности. Стихотворения М. Демидова","rsl"
"210","1838_207_Демидов М._Разные разности. Стихотворения М. Демидова","rozanov"
"211","1838_207_Демидов М._Разные разности. Стихотворения М. Демидова","us_harvard"
"212","1838_207_Демидов М._Разные разности. Стихотворения М. Демидова","fi_sl"
"213","1838_209_Долгоруков А.В._Поэзия Алексея Москвитянина","nlr"
"214","1838_209_Долгоруков А.В._Поэзия Алексея Москвитянина","rsl"
"215","1838_210_Карелин И.М._Весенние мечты: Стихотворения Ильи Карелина","nlr"
"216","1838_210_Карелин И.М._Весенние мечты: Стихотворения Ильи Карелина","rsl"
"217","1838_210_Карелин И.М._Весенние мечты: Стихотворения Ильи Карелина","us_harvard"
"218","1838_211_Краснов С._Стихи. Поэт и Мулла. Соч. Стахия Краснова [от поручика Краснова. 18 стр]","nlr"
"219","1838_211_Краснов С._Стихи. Поэт и Мулла. Соч. Стахия Краснова [от поручика Краснова. 18 стр]","rozanov"
"220","1838_211_Краснов С._Стихи. Поэт и Мулла. Соч. Стахия Краснова [от поручика Краснова. 18 стр]","cz_slk"
"221","1838_212_Максимов М.И._Патриотические песни: С прил. нот для пения и фортепиано / Соч. Михаила Максимова / Изд. 3-е","nlr"
"222","1838_212_Максимов М.И._Патриотические песни: С прил. нот для пения и фортепиано / Соч. Михаила Максимова / Изд. 3-е","rsl"
"223","1838_212_Максимов М.И._Патриотические песни: С прил. нот для пения и фортепиано / Соч. Михаила Максимова / Изд. 3-е","rozanov"
"224","1838_213_Марков М._Мечты и были: В 3 ч. Ч. 1. Стихотворения","nlr"
"225","1838_213_Марков М._Мечты и были: В 3 ч. Ч. 1. Стихотворения","rsl"
"226","1838_213_Марков М._Мечты и были: В 3 ч. Ч. 1. Стихотворения","cz_slk"
"227","1838_213_Марков М._Мечты и были: В 3 ч. Ч. 1. Стихотворения","fi_sl"
"228","1838_213_Марков М._Мечты и были: В 3 ч. Ч. 1. Стихотворения","spbgu"
"229","1838_214_Онисимова Д.А._Стихи бедной девицы, слепой дочери деревенского пономаря, сообщенные в Императорскую Российскую Академию, и от ней изданные","nlr"
"230","1838_214_Онисимова Д.А._Стихи бедной девицы, слепой дочери деревенского пономаря, сообщенные в Императорскую Российскую Академию, и от ней изданные","rsl"
"231","1838_214_Онисимова Д.А._Стихи бедной девицы, слепой дочери деревенского пономаря, сообщенные в Императорскую Российскую Академию, и от ней изданные","rozanov"
"232","1838_216_Полежаев А.И._Арфа: Стихотворения Александра Полежаева","nlr"
"233","1838_216_Полежаев А.И._Арфа: Стихотворения Александра Полежаева","rsl"
"234","1838_216_Полежаев А.И._Арфа: Стихотворения Александра Полежаева","rozanov"
"235","1838_216_Полежаев А.И._Арфа: Стихотворения Александра Полежаева","us_harvard"
"236","1838_216_Полежаев А.И._Арфа: Стихотворения Александра Полежаева","cz_slk"
"237","1838_216_Полежаев А.И._Арфа: Стихотворения Александра Полежаева","lt_vul"
"238","1838_216_Полежаев А.И._Арфа: Стихотворения Александра Полежаева","fi_sl"
"239","1838_217_Сушков Д.П._Стихотворения Д. Сушкова: Первая книжка","nlr"
"240","1838_217_Сушков Д.П._Стихотворения Д. Сушкова: Первая книжка","rsl"
"241","1838_217_Сушков Д.П._Стихотворения Д. Сушкова: Первая книжка","rozanov"
"242","1838_217_Сушков Д.П._Стихотворения Д. Сушкова: Первая книжка","cz_slk"
"243","1838_218_Теплова Н.С._Стихотворения Н. Тепловой. Изд. 2, умноженное","nlr"
"244","1838_218_Теплова Н.С._Стихотворения Н. Тепловой. Изд. 2, умноженное","rsl"
"245","1838_220_В. М._Стихотворения, сочиненные девицей B.М.","nlr"
"246","1838_229_NA_Фантастическое зеркало в шуточно-сатирических стихах. Соч. Г.Б.М.","nlr"
"247","1838_230_Дмитриев И.И._Басни и апологи И.И. Дмитриева","nlr"
"248","1838_230_Дмитриев И.И._Басни и апологи И.И. Дмитриева","rsl"
"249","1838_231_NA_Любовь к добродетельной деве, или Черты душевной красоты: Стихотворения, писанные в 1822 г.","nlr"
"250","1838_231_NA_Любовь к добродетельной деве, или Черты душевной красоты: Стихотворения, писанные в 1822 г.","us_harvard"
"251","1838_231_NA_Любовь к добродетельной деве, или Черты душевной красоты: Стихотворения, писанные в 1822 г.","fi_sl"
"252","1838_232_Раевич И.А._Плоды вечерних безделок, сочинение Ивана Раевича","nlr"
"253","1838_232_Раевич И.А._Плоды вечерних безделок, сочинение Ивана Раевича","rsl"
"254","1838_232_Раевич И.А._Плоды вечерних безделок, сочинение Ивана Раевича","cz_slk"
"255","1838_233_Праволамский П._Стихотворения П. Праволамского","nlr"
"256","1838_233_Праволамский П._Стихотворения П. Праволамского","rozanov"
"257","1838_234_Моствило-Головач П._Стихотворения П. Моствило-Головача","nlr"
"258","1838_237_Бакунин И.М._На все время и пора [Стихотворения]","nlr"
"259","1838_237_Бакунин И.М._На все время и пора [Стихотворения]","rsl"
"260","1838_237_Бакунин И.М._На все время и пора [Стихотворения]","cz_slk"
"261","1838_237_Бакунин И.М._На все время и пора [Стихотворения]","ee_ester"
"262","1838_237_Бакунин И.М._На все время и пора [Стихотворения]","spbgu"
"263","1838_239_А. П._Карманный песенник. Соч. А.П.","nlr"
"264","1838_246_А. П._Романсы, песни и стихотворения, или Подарок на новый год любителям и любительницам пения. Сочинение А.П.","nlr"
"265","1839_253_Леонов А._Стихотворения Алексея Леонова. 1834-1838","nlr"
"266","1839_255_Богданов Н._Стихотворения Николая Богданова","nlr"
"267","1839_255_Богданов Н._Стихотворения Николая Богданова","rsl"
"268","1839_256_Горчаков В.Н._Стихотворения Владислава Горчакова","nlr"
"269","1839_256_Горчаков В.Н._Стихотворения Владислава Горчакова","rsl"
"270","1839_256_Горчаков В.Н._Стихотворения Владислава Горчакова","rozanov"
"271","1839_256_Горчаков В.Н._Стихотворения Владислава Горчакова","us_harvard"
"272","1839_257_Демидов М.А._Ау: Стихотворения М. Демидова","nlr"
